,index,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
18009,18009.0,0.10552425751707517,0.3102593439516542,0.04419649240501065,0.10870917517654552,0.1402694658283609,0.09932207331471561,0.043212578638378796,0.03183096420121167,0.08971077336439627,0.026964875602651383
18010,18010.0,0.1428571428571428,0.0,0.14285714285714274,0.0,0.0,0.2857142857142858,0.2857142857142858,0.0,0.14285714285714274,0.0
18011,18011.0,0.05410596278210732,0.14503410615819393,0.14648228706374383,0.01996372013235583,0.05267834210287557,0.19419423838288233,0.19868694498681946,0.049017407930245456,0.034904730045136806,0.10493226041563952
18012,18012.0,0.05906896638355621,0.09733182165918741,0.23645894438085185,0.042813061766655704,0.17482981616008514,0.11225581590023126,0.15041310295454033,0.014263334692493992,0.06733429003665795,0.04523084606574014
18013,18013.0,0.14897802868423066,0.04839957556518829,0.05504754749702481,0.020152490796498272,0.12576174030939227,0.06692731364789148,0.05086011890083408,0.09746019525555238,0.15848544745550594,0.2279275418878819
18014,18014.0,0.0975109066882516,0.29184201664704434,0.031037179690396457,0.06043305808083995,0.12097853705942725,0.2747402640095767,0.032782460922401724,0.019985636496983247,0.060794400873258235,0.009895539531820558
18015,18015.0,0.11369123583655787,0.16045579886696526,0.06882938751786938,0.09005147730308641,0.06758990226905368,0.08300843851630461,0.17696770859728012,0.06811332552719723,0.13615440174581472,0.03513832381987064
18016,18016.0,0.0700632692424264,0.05623600970995217,0.23272376076149098,0.23303484989344064,0.09446280760059074,0.021618960872439877,0.08791465486213866,0.09753300279810498,0.041588947451310386,0.06482373680810506
18017,18017.0,0.11214669134812123,0.41360573691962643,0.03854135564861201,0.054143639893972986,0.18554290416689312,0.07108183397485417,0.03650726828915997,0.05090289690901903,0.034317166488892326,0.003210506360848655
18018,18018.0,0.0419208201527009,0.32612009806003783,0.047764394537573904,0.05597878064101068,0.1587514382418184,0.039034717557156956,0.15347386380595887,0.01754560985513934,0.14883935672437426,0.010570920424228795
18019,18019.0,0.2939629807954497,0.05876914803596222,0.05186101427773682,0.1286933225927864,0.0916869375958234,0.057378811224843555,0.10655145280653236,0.05751289254661442,0.14285586656781657,0.010727573556434502
18020,18020.0,0.020416557380170362,0.582697225421369,0.04571500190974118,0.005169411305682783,0.08106648082796293,0.17343382765010276,0.0584618670265583,0.031676813992130126,0.0009035707120867133,0.0004592437741957827
18021,18021.0,0.24227074181667232,0.13459646419319576,0.0806875265285647,0.059932234107771626,0.14723283661866648,0.04352270900519324,0.12572622478669168,0.06462045727014977,0.07863251284249416,0.022778292830600164
18022,18022.0,0.07508252142961677,0.24798653494128703,0.09300122330105305,0.2578797951045028,0.06597385125455912,0.09863483395185349,0.018185164967111776,0.08178459059848853,0.0592544427681459,0.00221704168338161
18023,18023.0,0.07844489270116407,0.347747324393145,0.08569377979188335,0.10643896170460677,0.1483270538596596,0.06414675990149701,0.04403184078656763,0.036832537107579645,0.042800981120005,0.04553586863389186
18025,18025.0,0.08193499034411433,0.11537833272055623,0.0922834326592695,0.0680176446869341,0.07824199381675992,0.044930333540144404,0.11611962756418615,0.009809231647312117,0.3891923178904898,0.004092095130233514
18026,18026.0,0.19238192466767567,0.0627376120852929,0.06486750263045418,0.04238531506432458,0.13833638120434316,0.0535665732439773,0.24116585073327856,0.023652623424642583,0.09449887337580781,0.08640734357020319
18027,18027.0,0.0660080784864867,0.3947356961241669,0.030095752623385576,0.04128529337485823,0.12391885451089052,0.021048594102466133,0.18147344930417503,0.01945234307276645,0.08635545586237957,0.03562648253842479
18028,18028.0,0.21778682427061963,0.08927465705749664,0.044206339675629786,0.2501301086407295,0.043839008185150415,0.18614583029146178,0.06264915484665426,0.06180098667581846,0.03571546561835895,0.008451624738080565
18029,18029.0,0.08587630124172686,0.1979035125624221,0.07367518492109085,0.09663752602109148,0.10754615969745375,0.13688686913718134,0.06382633845691948,0.02694154033507546,0.1882227982250867,0.02248376940195213
18030,18030.0,0.054057609616928876,0.5575420796860481,0.043517253338741575,0.09902011411301682,0.05329032134020864,0.0887041475056567,0.05791679326686957,0.03080089576668337,0.012871511321532171,0.0022792740443142224
18031,18031.0,0.1364120905732766,0.16667595754896708,0.22877744452316848,0.04744481805547723,0.05620767651050049,0.08635502855831245,0.20637392776411745,0.030875422978507067,0.02833752038615101,0.012540113101522324
18033,18033.0,0.03473286362986347,0.2621791215229719,0.03230929339444216,0.18997084390087932,0.1177744391449026,0.11956178502404874,0.12618755689565006,0.0682776049177488,0.03588616156772303,0.013120330001769823
18034,18034.0,0.3610167409634577,0.038871088951263115,0.06678583736993612,0.07257940792666465,0.07253484005609437,0.05365282024208561,0.17435670813587376,0.07391503822262815,0.06073301890109459,0.025554499230901907
18035,18035.0,0.22256345370906283,0.05064111714921629,0.09484947378779317,0.05267426162473711,0.1026176211311997,0.05250737717623509,0.23427541870998134,0.03430689153379127,0.13589804687880355,0.019666338299179572
18036,18036.0,0.08354832151415206,0.1491661100222587,0.1779743965034921,0.05681207801300048,0.12876161024476723,0.1387596845821986,0.09419072649252178,0.037696142407056224,0.10390224341261127,0.029188686807941573
18037,18037.0,0.2364857334458745,0.11147568745149095,0.07033151168159557,0.09885893010472475,0.1534716834077168,0.1157632803267137,0.0481025911506234,0.0406111590873972,0.07948210298005276,0.04541732036381031
18038,18038.0,0.026206551859736155,0.6120133123000773,0.023456394761110753,0.07197833614718059,0.07757709854720701,0.10403984121968801,0.01568717117395043,0.04402993248063264,0.018821648936451434,0.00618971257396575
18039,18039.0,0.133197530299757,0.10751383986365455,0.04384286406437101,0.07286796493903668,0.07102299955987121,0.06464072902319688,0.1499259803043022,0.10373070055096004,0.2261651502949009,0.027092241099949538
18040,18040.0,0.06988206407091666,0.10817660523917608,0.07507909431430991,0.15741144874881538,0.022711764628589592,0.24646769147088016,0.08443820226848764,0.1569304714411903,0.07444912381838441,0.004453533999249928
18041,18041.0,0.10992859793694126,0.10209131868325867,0.201279249970372,0.07714040179704236,0.08833147061817924,0.07131012264906259,0.13472440092798546,0.08789654234772235,0.10348593208320792,0.023811962986228178
18042,18042.0,0.26718362829978015,0.012145038976049054,0.05072863282452103,0.015176389848155211,0.22427451966226913,0.011400359689875786,0.15086527448206846,0.0019646499260364716,0.2662615062912448,0.0
18043,18043.0,0.2490099507002384,0.05780076762274579,0.07694086747124007,0.0,0.22259678356963308,0.047006166942905,0.02440289497876654,0.0,0.31939198709251765,0.002850581621953566
18044,18044.0,0.07535625848308176,0.16270095284558592,0.047520512028677284,0.33263467261925694,0.13253604240186392,0.10296611753728958,0.03837187245077436,0.014646515817142644,0.07599469619084141,0.017272359625486206
18045,18045.0,0.08630684023018681,0.12591033264566884,0.07751039783889634,0.0767163017791815,0.06904074493988387,0.12092880409859855,0.15502256045783055,0.12755721041239626,0.1384191462949138,0.022587661302443555
18046,18046.0,0.10207382974439907,0.4054599981105944,0.045555808990584604,0.0589090019388272,0.10875993916718613,0.11592798558458337,0.053433257315951464,0.07802387798634716,0.027013521630662618,0.004842779530864048
18047,18047.0,0.07685305505786039,0.45625086451340735,0.04414600349381906,0.038467383711535644,0.09861773929276577,0.04298130608393598,0.09107054920510713,0.06494578645091344,0.03152364347890132,0.0551436687117539
18048,18048.0,0.1942053604147682,0.059300994357338196,0.04469554173683726,0.10073000387493324,0.2796952976123992,0.1570389745831654,0.07067887580708554,0.02268527848695124,0.05764070706674204,0.013328966059779651
18049,18049.0,0.16257660797766507,0.12293775518740047,0.05319911747478763,0.05514962561784138,0.32087566005139134,0.036972675471679595,0.06855322071313358,0.02014509790614722,0.14986037008077055,0.00972986951918314
18050,18050.0,0.10120376054401772,0.17112440089956604,0.11992231265694835,0.14462456241439037,0.07083330183948192,0.14181817964312693,0.13278404071702984,0.04476514370635447,0.055689873893998626,0.01723442368508582
18051,18051.0,0.08807157628343051,0.20876067898141493,0.11508598941091208,0.0677383960373829,0.1534450625334104,0.20757712404725726,0.05158246032219884,0.058041089847778324,0.040059629029507535,0.009637993506707115
18052,18052.0,0.08429919240217679,0.35626411163919813,0.02511119575233034,0.205966700034307,0.08058631030978136,0.03879753759168162,0.11580279005305938,0.03311803990537234,0.048991247520800335,0.011062874791292627
18053,18053.0,0.16852023849145104,0.03859563263725265,0.20336756533075961,0.19231380735767162,0.10467175517082143,0.043017060266420326,0.12741304900199046,0.020159877894783584,0.05719459200973617,0.044746421839113086
18054,18054.0,0.23369159399856976,0.08396120546635262,0.14580951882630327,0.08497305388164059,0.13950847889565587,0.06700784049059619,0.08010819820237176,0.04266778330931799,0.11941904700577574,0.0028532799234162586
18055,18055.0,0.09963329095687562,0.1286538957478796,0.16372489882032962,0.10345139235417965,0.1013210511390871,0.1526099952354285,0.10843236532333408,0.076913318715183,0.057408663508399085,0.00785112819930372
18056,18056.0,0.15921301365800494,0.10091633689050386,0.08375947081812986,0.055891470568629815,0.1015591709320834,0.3381950238692684,0.11028048697530746,0.02199403634392417,0.017262739831161986,0.010928250112985888
18057,18057.0,0.07586896538224033,0.21936761903028018,0.006586427136686734,0.22959878746672613,0.04597894660364497,0.2087808580885184,0.04625822224820643,0.02918952357355896,0.13434726630036,0.004023384169777758
18058,18058.0,0.052026755091842875,0.4107872042560223,0.05230860168892695,0.03569277451427945,0.1291751622752672,0.17611497999972792,0.05479803308950695,0.07032961678269603,0.01876654989763952,3.2240409095537104e-07
18060,18060.0,0.0819299306176211,0.18354538217989352,0.07669569005812359,0.23238955224528884,0.09523101104299483,0.08084671891501002,0.02883336293038327,0.09097804563145037,0.08547077919325179,0.04407952718598274
18062,18062.0,0.11125530982593215,0.2627137591728591,0.26448223251114356,0.06203946210772389,0.11431494933665923,0.025273588824827303,0.1256567993311703,0.014644084120880179,0.01472271672336678,0.004897098045437426
18063,18063.0,0.08431768420220183,0.04591850861483845,0.03292448560662807,0.29217990339042876,0.0332729913095756,0.31294701541280356,0.014215849811519292,0.13845606576321898,0.04162352022899206,0.004143975659793268
18064,18064.0,0.052585658612391256,0.3747724600753843,0.09940793175803264,0.06497990927056507,0.2700427543172417,0.07452453421953843,0.01587486214585469,0.01443361666389634,0.03337649054266492,1.7823944306751433e-06
18065,18065.0,0.12635485844926533,0.08407763972354038,0.1500747081100205,0.11756672335145373,0.17104254935060317,0.11874040308130104,0.065644517315159,0.04152124046941805,0.10215795394117606,0.02281940620806275
18066,18066.0,0.04878811811448047,0.1480717245360767,0.026528350474797062,0.26700978372677664,0.14692366105235255,0.19805864904229478,0.06795222654295435,0.039595343541908454,0.05151060889736363,0.005561534070995456
18067,18067.0,0.3490133932248417,0.06436975898076562,0.050541641794683005,0.04486245599753949,0.1975648413141022,0.04220945488707156,0.050000000241567144,0.024996877068425568,0.1764415764910035,0.0
18068,18068.0,0.14550452705889816,0.12593649068363702,0.04790769034614636,0.16693088350141938,0.05862860126400747,0.041309244284994065,0.10567057310459663,0.027559439695613062,0.14175097918733184,0.13880157087335607
18069,18069.0,0.0647045151151168,0.2468518588521541,0.03476062320472899,0.11334577908896777,0.17419844726689326,0.09163967257217664,0.15019885745550898,0.048592706424771155,0.05846246368133605,0.017245076338346276
18070,18070.0,0.15711542247595006,0.12360145285323862,0.16858233766449754,0.11621449289087948,0.044936633322353384,0.07388995950108768,0.1800325928340889,0.009279108772127091,0.04621710979670702,0.08013088988907034
18071,18071.0,0.08277210808380647,0.40131597922246914,0.0417230605653069,0.12416703011584591,0.0799735111434971,0.039974187659693364,0.0711817382397319,0.04861503815346606,0.10230246802390273,0.007974878792280432
18072,18072.0,0.011587563868306176,0.5719530523745033,0.033904341887506476,0.06408327589795733,0.1334828472924043,0.03341215318264211,0.026545359348807453,0.07405389067780171,0.04424436387706211,0.006733151593008917
18073,18073.0,0.03151060049782428,0.39148485256178545,0.05210116169388437,0.24986367271052895,0.07092252757825512,0.048036238744466365,0.040979888171934716,0.05432980544640886,0.055277790846721096,0.005493461748190833
18074,18074.0,0.20919228882279847,0.04778115459074613,0.031440629610215966,0.14223501868554084,0.06945241973074456,0.1213127460985392,0.0827138146779893,0.15189657337195756,0.12918877905439313,0.014786575357074878
18075,18075.0,0.08734567436452959,0.3292754076258686,0.052203901389439374,0.10870891438812573,0.19451025996608579,0.017066500685686596,0.03003972123531591,0.09121748434385954,0.043778385434635636,0.04585375056645313
18076,18076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18077,18077.0,0.11707349061200395,0.0640552844573703,0.07005002574960043,0.15161949572518063,0.07119000925986535,0.09991918705149005,0.14200801343831732,0.10273802718025726,0.14157555369612063,0.039770912829793996
18079,18079.0,0.16406859432229776,0.07960981178779943,0.12151240361628868,0.040433963309096155,0.21081532460695768,0.0740105232328439,0.09813399492728037,0.11081356655212406,0.04935668570417468,0.05124513194113722
18080,18080.0,0.2957432241710205,0.09373929821795306,0.09714044899995358,0.10766247104782058,0.04861501042103769,0.09566484230737494,0.13352158279752951,0.043262958663055726,0.08059326995113644,0.004056893423117745
18081,18081.0,0.18342796454367888,0.1937249089879741,0.06905624849192654,0.04226136246516385,0.16018709301755046,0.07191246283983624,0.029637674016029448,0.07647767454734762,0.03648367469593059,0.1368309363945624
18082,18082.0,0.21293088273724115,0.23473028378751354,0.038789917966759235,0.08514632804250777,0.06679827863384837,0.016785627284466587,0.014978887622087702,0.30201706597541134,0.027822727950164196,0.0
18083,18083.0,0.07713749098787125,0.37029641676477426,0.05558912755471159,0.09332970636835208,0.0488892479881522,0.09062448947256861,0.06079099273744385,0.07808107842196388,0.1201888298544247,0.005072619849737723
18084,18084.0,0.07862214083617852,0.21175094688641397,0.06905681919951806,0.14654006932904912,0.1312770976214411,0.11133715921990966,0.09898685194001855,0.023182420482689634,0.1035803519234328,0.025666142561348526
18085,18085.0,0.06358904731962098,0.14911365570572174,0.06306424575173133,0.25269316810279174,0.13074749387434104,0.026302586845291243,0.10161652404158135,0.09223197851437497,0.1195515569535898,0.0010897428909558491
18086,18086.0,0.10725312595183516,0.1282698989041539,0.07820111970317276,0.09658374851595221,0.1459788958517641,0.07765235277687027,0.13371757717087335,0.05842581573222261,0.15652314709175066,0.01739431830140504
18087,18087.0,0.2020831867777879,0.2812954982741716,0.02900892838584178,0.06646408029465324,0.04722003114075313,0.15885869162165095,0.061431315674602555,0.07848835244830779,0.057475772031732444,0.01767414335049843
18088,18088.0,0.09415120023194024,0.09397419975877938,0.18703050281254224,0.23354264616233822,0.0925121423956726,0.08508678423035743,0.11420582761877165,0.038234287842252426,0.04066800723243942,0.02059440171490621
18089,18089.0,0.08663890059637389,0.10973633304211058,0.11351639791171131,0.3306757799816561,0.06490860595601562,0.05636550360830575,0.053828692398091516,0.040177187713916915,0.11838512894231851,0.02576746984949972
18090,18090.0,0.044742257300051214,0.09856628428117281,0.2832684018324659,0.18742362112445785,0.05035361280210217,0.027628648182514377,0.08571499559615449,0.12027356771395262,0.06757169013369398,0.03445692103343457
18091,18091.0,0.17009616315809375,0.417821486704204,0.0550887442269645,0.15268895233649238,0.061483420166467864,0.02676062034890643,0.054608814058323144,0.01569584151740411,0.019347096377302034,0.02640886110584175
18092,18092.0,0.07274790688063627,0.09939397382600634,0.1808707050158182,0.10608416082497685,0.1129647650741305,0.135077512794117,0.08487170891413787,0.09312550337731582,0.09758710172700868,0.017276661565852662
18093,18093.0,0.030967934103611,0.23188608155753465,0.06477660234168112,0.07603313058632023,0.08849071108686349,0.3215964027917063,0.07277763695443693,0.017873748540258222,0.04773032008861009,0.04786743194897795
18094,18094.0,0.12483816408959386,0.31282239168519166,0.05819179088906094,0.1056135289551063,0.13925917646574876,0.018023872428635408,0.101947801828127,0.03668140399123058,0.07531439883223619,0.027307470835069427
18095,18095.0,0.03468834281806381,0.5740599533164966,0.020800497437881663,0.1468952995966451,0.0568349614606006,0.04108440716967571,0.036171621602966844,0.04304680679883591,0.043491350782479773,0.002926759016353946
18096,18096.0,0.1279831202829788,0.19506945583117152,0.035839285789399565,0.13416530763486456,0.0621221273063845,0.2653764127558691,0.029570631861398272,0.06549913161715053,0.06534542006408914,0.019029106856694004
18097,18097.0,0.021233425580323227,0.07532678103054521,0.014155617975876006,0.26797622898272,0.0,0.36906280425871807,0.1580628712643197,0.00707780658186944,0.02250232300030234,0.06460214132532614
18098,18098.0,0.1422973107599481,0.26322015956998,0.04150695046049513,0.10953935488742858,0.10283493707590377,0.08357840315378398,0.08983400135518844,0.0494788217095061,0.10210581932772779,0.015604241700038109
18099,18099.0,0.22186149146423711,0.14790765343256473,0.32499740164033486,0.0,0.20418467804768387,0.0,0.03697691524403954,0.0,0.06407186017113989,0.0
18100,18100.0,0.16866435601053464,0.03624379310161564,0.1976445745631122,0.04287165740395468,0.17455267767385219,0.05416389328511928,0.16099869179790563,0.010675534295659227,0.12051363171465836,0.03367119015358816
18101,18101.0,0.1865721352240612,0.12658001959276424,0.052565052646799434,0.18963239114851274,0.07211878885020605,0.11486461736646647,0.14130783936973138,0.054697560115890026,0.050653772678714584,0.011007823006853986
18102,18102.0,0.011333291374064584,0.36803227440129144,0.06437645167057139,0.026261140836891024,0.18792401187724464,0.00231920975681774,0.1858973238698171,0.03313814899553302,0.11898374482322226,0.0017344023945469777
18103,18103.0,0.08064499286711277,0.3190634872259541,0.04656837270382325,0.06266314648963195,0.10123380083944325,0.07306119447252957,0.08596177082841115,0.045122952264752665,0.1776641785295916,0.008016103778749476
18104,18104.0,0.08103499660023468,0.2783157456364481,0.0,0.031750205816610595,0.4587317443751874,0.018352350434308367,0.0,0.029764957983739453,0.028763033384048994,0.07328696576942242
18105,18105.0,0.18269566087870995,0.11985862194718526,0.07865159757737919,0.12777984958011396,0.1650001275481074,0.0868130618303511,0.10206860578764153,0.028008631663092844,0.08892737276362629,0.02019647042379249
18106,18106.0,0.10672604171003337,0.1844567959188016,0.14242556499710424,0.09607300533086371,0.15386924802277918,0.08013202363343178,0.0710136134064886,0.0624296309624632,0.10034919382295296,0.002524882195081268
18108,18108.0,0.09263852828003422,0.16738393643359517,0.1757773073815885,0.13916083050098946,0.14638239921923593,0.07544549386906278,0.11116877689799919,0.018444996966028807,0.06368884776641875,0.009908882685047197
18109,18109.0,0.10745470137951024,0.14574434324812396,0.030241466403483068,0.05076875218737885,0.2545300589206577,0.10943513375759864,0.12015040221507577,0.048016104383111484,0.030520462977599666,0.10313857452746059
18110,18110.0,0.06187352398867164,0.04067171315138154,0.0478782064434686,0.34923409367602876,0.017273674192486932,0.2750487139495763,0.017418431601005143,0.0036974721213477455,0.18581808722633902,0.0010860836496942095
18111,18111.0,0.0721972115145513,0.38485274022584387,0.08672877742240472,0.1050691945059452,0.07596051643294799,0.07025711855191401,0.05182401187963409,0.062091391678072164,0.0570011690508019,0.034017868737884906
18112,18112.0,0.09101933867181562,0.2350610047831888,0.0653388442120883,0.18400323997990897,0.1195383599898779,0.03422792199703477,0.1304162160768635,0.10715274562033006,0.03324232866889208,0.0
18113,18113.0,0.08962823228403896,0.06978012647045168,0.05690406759415294,0.43610228696541353,0.17401914863493897,0.035161872891814036,0.08842761182281153,0.011548265916988178,0.030299570083260736,0.008128817336129534
18114,18114.0,0.07467906064746802,0.07251849048689324,0.2723408840910076,0.08319990170923663,0.08798936190243548,0.07788199418273097,0.11701719334439249,0.11546392992605832,0.0802044574595896,0.01870472625018777
18115,18115.0,0.0679639975652157,0.10764443490311514,0.056779250532785236,0.056658657520973515,0.09187211037909986,0.17362155045759692,0.20939616545436654,0.09699523839089383,0.10041239535328317,0.03865619944267002
18116,18116.0,0.03392822341932507,0.059277080212056146,0.05783901988878137,0.09295454626248574,0.3895160471657092,0.06014249111951115,0.04989605143230901,0.04259359340223376,0.08628209698623779,0.12757085011135083
18117,18117.0,0.1416673372475795,0.13524348875921016,0.2739104689488705,0.12941466864955045,0.09424216049438648,0.03589683887641258,0.08519585305508223,0.02762052673548937,0.0736520316910794,0.003156625542339328
18118,18118.0,0.219408208605583,0.4633268004102843,0.0016348271659349127,0.04781179579509384,0.06927086014359088,0.020384059656015426,0.049419496392957556,0.041796010260335865,0.08309113166801786,0.00385680990218623
18119,18119.0,0.16184713287683417,0.12794614591402134,0.10227582857978133,0.10436017527368453,0.15753761030319569,0.13666203040514152,0.07313862128460807,0.0463483214219374,0.08615252138259455,0.003731612558201346
18120,18120.0,0.1245354780392297,0.14176478481250931,0.007008798021537057,0.13681546017727103,0.14011339065117157,0.04127129834719859,0.1921818656772178,0.1615241261125223,0.0512781133152426,0.003506684846100048
18121,18121.0,0.07309644256980606,0.32235210719754054,0.17539071547545693,0.02033321449344335,0.1670313760530711,0.04109456978160216,0.031140200243837145,0.1277940254380984,0.021526275474564767,0.02024107327257944
18122,18122.0,0.12625513320476836,0.13611181455937607,0.12805938165678138,0.1939322322769258,0.036791209084272025,0.07659192770029163,0.06216461023831964,0.01579383497615284,0.22411596771253872,0.00018388859057363134
18123,18123.0,0.054505803708941473,0.26344293109771627,0.046036115535531864,0.20880602170057627,0.09584504213474054,0.0635004093451155,0.07096124858183124,0.05031025433489326,0.13271585813482556,0.013876315425828088
18124,18124.0,0.0993695453276543,0.2995980870373923,0.08000666866014222,0.12045252630847697,0.08434490527576753,0.10209055161121797,0.07181441792074943,0.049022541574774384,0.08377302998593043,0.009527726297894416
18125,18125.0,0.10635580394878583,0.05681665289638908,0.13513959055771235,0.2297199683078433,0.029973691454585588,0.10212601387662293,0.043900646056559425,0.19019071917478653,0.06302127595705864,0.042755637769656234
18126,18126.0,0.2249360988922127,0.07181335257325508,0.07186935079901012,0.12912338980666596,0.16051112009801366,0.07331667989800827,0.11821381678617082,0.05715910677159067,0.08551943899160735,0.007537645383465385
18128,18128.0,0.09121811810473401,0.24014422969104457,0.02507359031816636,0.18907133792123668,0.02782178041240556,0.07678992103558713,0.05585691893381625,0.10907335282343111,0.17382343137575676,0.011127319383821596
18129,18129.0,0.044579441856482674,0.2617182144988685,0.030800633554649355,0.10600151632838767,0.16628741445942014,0.036071590221234566,0.05938922993872893,0.20250119120929094,0.08458829626965003,0.008062471663287149
18130,18130.0,0.13354600524368337,0.07252944669140315,0.2253611462722095,0.17186695539358857,0.03691390608149287,0.035017648234704976,0.17977864409341116,0.12522687707916352,0.019759370910342973,0.0
18131,18131.0,0.18293447893888073,0.053491911998996666,0.0178645649325671,0.08963150000918453,0.21068293246337522,0.10645967160071403,0.04965279547380459,0.102544012181323,0.1602676965886641,0.0264704358124899
18132,18132.0,0.11586948864815957,0.1562701006335309,0.08214991679862252,0.15578129428081017,0.06333610431934332,0.05230422959827326,0.1493898995243926,0.07703575718301392,0.073623726917555,0.07423948209629863
18133,18133.0,0.0959365454688941,0.18980090180254314,0.051626407990018254,0.1577213436023014,0.2369023469032588,0.06347383402323178,0.04078363841337543,0.015754981414466317,0.10895590981748306,0.03904409056442776
18134,18134.0,0.06686264862619937,0.16755002749429404,0.13188592030407764,0.13849163860740743,0.04024260075126827,0.12426372167307642,0.09075769245443183,0.016014586053366284,0.12484244378466217,0.09908872025121654
18136,18136.0,0.5691736701895646,0.046187216228514794,0.07607156904031644,0.09184489818324612,0.026168975567466786,0.1594241981621452,0.013893930182864432,0.005756651297502446,0.0069219238849095996,0.004556967263469532
18137,18137.0,0.37131576842967806,0.04359250906036569,0.06525019694395602,0.020506325848213082,0.0761729087619703,0.036285835166757416,0.17049212384515855,0.059135935691632835,0.14915286275367318,0.00809553349859488
18138,18138.0,0.06580950019655402,0.3305200419663349,0.058317368657472266,0.1217761602175343,0.15309224018899165,0.07738086588307003,0.03687041645253705,0.10624776981295081,0.03659073213926643,0.013394904485288723
18139,18139.0,0.09902776756746698,0.1657388893818953,0.0829028697534384,0.12218849274971258,0.11066589506762319,0.170345859952051,0.05198682617223994,0.054368621046532256,0.1287793214964503,0.013995456812589983
18140,18140.0,0.0520648782369472,0.30619235047449694,0.04569290549015419,0.1277324528324884,0.042258658777257346,0.20914811238764097,0.06047882539137552,0.06663588556987252,0.08262936880733972,0.0071665620324270094
18141,18141.0,0.11974824860460613,0.20032837635029144,0.03653025938211968,0.18936499038067606,0.09080235320409227,0.04900600322482533,0.06310625706858611,0.04247286178610141,0.14979777027176355,0.05884287972693801
18142,18142.0,0.04667100894750453,0.3903092158088025,0.05931468628595675,0.08700563451666969,0.08397621052548385,0.10157972143158098,0.148046592536416,0.02146051249183152,0.04170831090828976,0.01992810654746442
18143,18143.0,0.02601375796316755,0.24901188707440405,0.07483494615165943,0.06932688253418084,0.15992504275264077,0.09799738999280842,0.1941122671680695,0.0833613082674104,0.04426164986632511,0.0011548682293338792
18144,18144.0,0.06667616958129666,0.09317477712944387,0.26243261108221516,0.04476628512022809,0.05747987234258828,0.15385547364391144,0.16870693402138115,0.01625956874106469,0.13382684784222987,0.002821460495640858
18145,18145.0,0.10104417770355749,0.06733681385715265,0.04647017383608359,0.09252195207089313,0.07799398283090773,0.21025027915507227,0.13342816996200763,0.09763632964217929,0.11386224117934482,0.05945587976280137
18146,18146.0,0.0629298882394866,0.2627041022796362,0.24054938549670035,0.06317900130410492,0.07854054269437707,0.07367806814369268,0.07311356526996489,0.01139671499934342,0.07179845354118125,0.06211027803151256
18148,18148.0,0.0462024693349989,0.2466986182277062,0.053395383453242976,0.08012531748340729,0.03503758638643575,0.21935388147824464,0.1391072791779855,0.09895198462078453,0.055906336762085646,0.02522114307510876
18149,18149.0,0.11552105949658921,0.08813025064406642,0.0923312037598821,0.04845209311757095,0.09532199900435012,0.17353885584623654,0.1674835259726251,0.06396579710449563,0.08378317416834137,0.0714720408858426
18150,18150.0,0.06742727796752555,0.28657886952016703,0.07678390680680693,0.2573540073784118,0.04364385764569184,0.028255945915155456,0.020866748713666113,0.009844669842092745,0.18488115160026591,0.024363564610216663
18151,18151.0,0.03727939598781557,0.2870496490850857,0.06897942289701665,0.025615043073449646,0.1583464274487651,0.05865106148668712,0.10545693968990769,0.01616849029322674,0.045200630020177324,0.1972529400178684
18152,18152.0,0.28128635034190125,0.029440369136496607,0.07741706068811431,0.07977246585120218,0.08292172288858095,0.0913997600652521,0.2274882306926314,0.02931484319038711,0.09147986585792367,0.009479331287510278
18153,18153.0,0.007479801776338211,0.2688113358326806,0.33094912505822965,0.02492806510700072,0.0228149750697127,0.12370444401739356,0.0025786357639230933,0.1196284307036449,0.07848868845938453,0.02061649821169211
18154,18154.0,0.38489527380862376,0.05352567339978698,0.07675272413064933,0.10690159192889859,0.058993191940830664,0.09155727200877395,0.06129199378451536,0.02123968688869518,0.12701470429695702,0.01782788781226923
18155,18155.0,0.20473200769858882,0.09240843180112163,0.008165016524870755,0.18143117084231714,0.16233172367778514,0.0,0.09452240346166002,0.006856901258023447,0.2299542846063911,0.019598060129241927
18156,18156.0,0.1455090199734157,0.023109238139083325,0.008541136355131443,0.014650288401682959,0.13879450200881419,0.16018142690422404,0.19604201864127305,0.07103397543582306,0.1337599169530126,0.10837847718753965
18157,18157.0,0.13601168582691592,0.08685512679860874,0.06350735342280175,0.0962691944906353,0.2761160921126855,0.1035199534154105,0.115231449975543,0.007538305725682313,0.09614897269046568,0.018801865541251468
18158,18158.0,0.07011067079580832,0.2216004021783488,0.05810295835695222,0.025376332706529288,0.034534161007408644,0.06456218865488991,0.41606260024410446,0.025373896243487404,0.05365039770181539,0.03062639211065561
18159,18159.0,0.16986093154656984,0.023513341840986118,0.1618479388871769,0.06522344859014795,0.2474021388990182,0.07138568754148755,0.08019243799366069,0.11337714566708824,0.055696953180657094,0.011499975853207322
18160,18160.0,0.18803096561266816,0.08688745560540635,0.12563884688203944,0.07408084175183136,0.11902593271925865,0.06914426096752035,0.14716872495300762,0.04599305173855729,0.12499258341155484,0.019037336358155982
